division,level,tournament,date,team1rough,team1_goals,team1_spirit,team2rough,team2_goals,team2_spirit,team1full,team2full,team1_strength,team2_strength,team1_goal_diff,team2_goal_diff,year,team1full_AUC_placing,team2full_AUC_placing,team1_division,team2_division,team1_ELO_before,team2_ELO_before,team1_ELO_after,team2_ELO_after,team1form_10,team2form_10,team1_H2H_win_rate,team2_H2H_win_rate
Womens,National,AUCD22023,2023-04-17,Manly Margaritas/B,14,12,Extinction Women's,4,11,Manly Mozzies AUC2023,Extinction Women's AUC2023,,,10,-10,2023,,,Division 2,Division 2,1096.4441807918856,942.8943177093952,1139.6008044479877,899.7376940532932,0.6,0.4,1.0,0.0
Womens,National,AUCD22023,2023-04-17,Southern Stars,9,10,Zesty Chilly,7,12,Southern Stars AUC2023,Zesty Chilly AUC2023,,,2,-2,2023,,,Division 2,Division 2,856.2302876739953,723.5594455780996,876.5331009892474,703.2566322628476,0.0,0.0,0.0,0.0
Womens,National,AUCD22023,2023-04-17,Tempest,6,10,Factory Frenzy,11,10,Tempest AUC2023,Factory Frenzy AUC2023,,,-5,5,2023,,,Division 2,Division 2,955.0792454251116,986.1503603288209,949.163716200219,992.0658895537132,0.4,0.3,0.5,0.5
Womens,National,AUCD22023,2023-04-17,Extinction Women's,7,10,Zag Theory,14,6,Extinction Women's AUC2023,Zag Theory AUC2023,,,-7,7,2023,,,Division 2,Division 2,899.7376940532932,877.2036590778591,854.7804281087448,922.1609250224076,0.4,0.3,0.0,0.0
Womens,National,AUCD22023,2023-04-17,Melbourne Phoenix,10,11,Hills,13,10,Melbourne Phoenix AUC2023,Hills Blackthorns AUC2023,,,-3,3,2023,,,Division 2,Division 2,1120.8564544956064,1100.6669000750594,1104.4534495027794,1111.602236736944,0.9,0.7,1.0,0.0
Womens,National,AUCD22023,2023-04-17,Manly Margaritas/B,6,11,NSU Aurora,10,9,Manly Mozzies AUC2023,NSU Aurora AUC2023,,,-4,4,2023,,,Division 2,Division 2,1139.6008044479877,1181.1179842629444,1107.776740825066,1212.942047885866,0.7,0.7,0.0,1.0
Womens,National,AUCD22023,2023-04-17,Divine Ultimate,13,?,SWU Roar,5,8,Divine Ultimate AUC2023,SWU Roar AUC2023,,,8,-8,2023,,,Division 2,Division 2,885.3228356731952,800.5214526695911,926.4375985002292,759.406689842557,0.14285714285714285,0.2,0.0,0.0
Womens,National,AUCD22023,2023-04-17,SWU Roar,8,11,Underground,14,?,SWU Roar AUC2023,Underground AUC2023,,,-6,6,2023,,,Division 2,Division 2,759.406689842557,1058.95338847817,734.5975441485596,1083.7625341721673,0.2,0.4,0.3333333333333333,0.6666666666666666
Womens,National,AUCD22023,2023-04-17,Zag Theory,12,7,Factory Frenzy,11,?,Zag Theory AUC2023,Factory Frenzy AUC2023,,,1,-1,2023,,,Division 2,Division 2,922.1609250224076,992.0658895537132,937.1443971392983,987.071398848083,0.4,0.4,0.0,1.0
Womens,National,AUCD22023,2023-04-17,Extinction Women's,9,11,Tempest,10,12,Extinction Women's AUC2023,Tempest AUC2023,,,-1,1,2023,,,Division 2,Division 2,854.7804281087448,949.163716200219,845.0135450124986,952.4193438989678,0.4,0.4,0.0,1.0
Womens,National,AUCD22023,2023-04-17,NSU Aurora,13,11,Hills,9,12,NSU Aurora AUC2023,Hills Blackthorns AUC2023,,,4,-4,2023,,,Division 2,Division 2,1212.942047885866,1111.602236736944,1227.0006499098868,1102.229835387597,0.8,0.8,0.25,0.75
Womens,National,AUCD22023,2023-04-17,Manly Margaritas/B,12,?,Melbourne Phoenix,8,12,Manly Mozzies AUC2023,Melbourne Phoenix AUC2023,,,4,-4,2023,,,Division 2,Division 2,1107.776740825066,1104.4534495027794,1124.9191355918738,1087.3110547359715,0.7,0.8,0.0,0.0
Womens,National,AUC2023,2023-04-22,Ellipsis Asterisk,15,10,Kaos,4,11,Ellipsis Asterisk AUC2023,Kaos AUC2023,F,F,11,-11,2023,1.0,11.0,Division 1,Division 1,1740.2320030238466,1458.3656430499714,1750.3365998822628,1438.156449333139,0.8,0.5,1.0,0.0
Womens,National,AUC2023,2023-04-22,Manly Mavericks,15,10,Rogue,11,10,Manly Mavericks AUC2023,Rogue AUC2023,F,F,4,-4,2023,3.0,5.0,Division 1,Division 1,1605.1689025513804,1569.100704861323,1621.2551880728106,1561.057562100608,0.9,0.6,0.6470588235294118,0.35294117647058826
Womens,National,AUC2023,2023-04-22,Fuse,15,10,Spicy Chilly,8,11,Fuse AUC2023,Spicy Chilly AUC2023,F,F,7,-7,2023,6.0,10.0,Division 1,Division 1,1492.5427161690864,1288.5909213777245,1508.3555365075556,1272.7781010392553,0.7,0.2,0.6666666666666666,0.0
Womens,National,AUC2023,2023-04-22,Ellipsis Ampersand,15,9,Sugar Magnolias,9,11,Ellipsis Ampersand AUC2023,Sugar Magnolias AUC2023,F,F,6,-6,2023,2.0,12.0,Division 1,Division 1,1721.946126767153,1214.0411073933765,1727.0197933845536,1203.8937741585748,0.9,0.4,1.0,0.0
Womens,National,AUC2023,2023-04-22,Factory Flash,11,9,Zig Theory,15,10,Factory Flash AUC2023,Zig Theory AUC2023,F,F,-4,4,2023,9.0,8.0,Division 1,Division 1,1505.4141961234136,1242.7497365504582,1493.1963949156025,1279.4031401738914,0.4,0.5,0.8,0.2
Womens,National,AUC2023,2023-04-22,Nexus,15,10,GWS Blaze,6,11,Nexus AUC2023,GWS Blaze AUC2023,F,F,9,-9,2023,4.0,7.0,Division 1,Division 1,1500.0,1500.1896940977608,1537.1342134706836,1487.8116229408663,0.0,0.6,0.0,0.0
Womens,National,AUC2023,2023-04-22,Ellipsis Asterisk,15,10,Spicy Chilly,5,10,Ellipsis Asterisk AUC2023,Spicy Chilly AUC2023,F,F,10,-10,2023,1.0,10.0,Division 1,Division 1,1750.3365998822628,1272.7781010392553,1766.6897601191315,1240.0717805655174,0.9,0.2,1.0,0.0
Womens,National,AUC2023,2023-04-22,Manly Mavericks,15,10,Kaos,6,11,Manly Mavericks AUC2023,Kaos AUC2023,F,F,9,-9,2023,3.0,11.0,Division 1,Division 1,1621.2551880728106,1438.156449333139,1640.5704824260683,1418.8411549798814,1.0,0.5,1.0,0.0
Womens,National,AUC2023,2023-04-22,Fuse,12,12,Rogue,15,10,Fuse AUC2023,Rogue AUC2023,F,F,-3,3,2023,6.0,5.0,Division 1,Division 1,1508.3555365075556,1561.057562100608,1494.299064357298,1568.0857981757367,0.7,0.6,0.1,0.9
Womens,National,AUC2023,2023-04-22,Nexus,15,11,Sugar Magnolias,4,11,Nexus AUC2023,Sugar Magnolias AUC2023,F,F,11,-11,2023,4.0,12.0,Division 1,Division 1,1537.1342134706836,1203.8937741585748,1566.2059955569605,1184.512586101057,1.0,0.4,0.0,0.0
Womens,National,AUC2023,2023-04-22,Factory Flash,12,9,GWS Blaze,15,10,Factory Flash AUC2023,GWS Blaze AUC2023,F,F,-3,3,2023,9.0,7.0,Division 1,Division 1,1493.1963949156025,1487.8116229408663,1485.2342221600948,1495.773795696374,0.4,0.5,0.29411764705882354,0.7058823529411765
Womens,National,AUC2023,2023-04-22,Ellipsis Ampersand,15,9,Zig Theory,6,10,Ellipsis Ampersand AUC2023,Zig Theory AUC2023,F,F,9,-9,2023,2.0,8.0,Division 1,Division 1,1727.0197933845536,1279.4031401738914,1734.5646492636015,1256.7685725367478,0.9,0.5,1.0,0.0
Womens,National,AUC2023,2023-04-22,Ellipsis Asterisk,15,9,Manly Mavericks,12,11,Ellipsis Asterisk AUC2023,Manly Mavericks AUC2023,F,F,3,-3,2023,1.0,3.0,Division 1,Division 1,1766.6897601191315,1640.5704824260683,1772.60808036017,1628.7338419439916,0.9,1.0,0.0,0.0
Womens,National,AUC2023,2023-04-22,Fuse,15,10,Kaos,9,10,Fuse AUC2023,Kaos AUC2023,F,F,6,-6,2023,6.0,11.0,Division 1,Division 1,1494.299064357298,1418.8411549798814,1503.2212497577675,1400.9967841789417,0.7,0.4,0.3333333333333333,0.6666666666666666
Womens,National,AUC2023,2023-04-22,Rogue,15,9,Spicy Chilly,5,9,Rogue AUC2023,Spicy Chilly AUC2023,F,F,10,-10,2023,5.0,10.0,Division 1,Division 1,1568.0857981757367,1240.0717805655174,1577.064608280632,1222.1141603557269,0.6,0.2,1.0,0.0
Womens,National,AUC2023,2023-04-22,Ellipsis Ampersand,15,9,Nexus,13,11,Ellipsis Ampersand AUC2023,Nexus AUC2023,F,F,2,-2,2023,2.0,4.0,Division 1,Division 1,1734.5646492636015,1566.2059955569605,1743.7532718942396,1538.6401276650463,0.9,1.0,0.0,0.0
Womens,National,AUC2023,2023-04-22,Factory Flash,15,10,Sugar Magnolias,9,9,Factory Flash AUC2023,Sugar Magnolias AUC2023,F,F,6,-6,2023,9.0,12.0,Division 1,Division 1,1485.2342221600948,1184.512586101057,1491.4267603646697,1172.1275096919078,0.3,0.4,1.0,0.0
Womens,National,AUC2023,2023-04-22,GWS Blaze,11,10,Zig Theory,15,8,GWS Blaze AUC2023,Zig Theory AUC2023,F,F,-4,4,2023,7.0,8.0,Division 1,Division 1,1495.773795696374,1256.7685725367478,1483.7927003635914,1292.711858535096,0.5,0.5,1.0,0.0
Womens,National,AUC2023,2023-04-23,Rogue,14,12,Kaos,15,11,Rogue AUC2023,Kaos AUC2023,F,F,-1,1,2023,5.0,11.0,Division 1,Division 1,1577.064608280632,1400.9967841789417,1568.060370883639,1419.0052589729278,0.6,0.3,1.0,0.0
Womens,National,AUC2023,2023-04-23,Ellipsis Asterisk,15,11,Fuse,6,11,Ellipsis Asterisk AUC2023,Fuse AUC2023,F,F,9,-9,2023,1.0,6.0,Division 1,Division 1,1772.60808036017,1503.2212497577675,1781.326638971879,1494.5026911460589,0.9,0.7,1.0,0.0
Womens,National,AUC2023,2023-04-23,Manly Mavericks,15,10,Spicy Chilly,8,11,Manly Mavericks AUC2023,Spicy Chilly AUC2023,F,F,7,-7,2023,3.0,10.0,Division 1,Division 1,1628.7338419439916,1222.1141603557269,1641.2095342678474,1209.638468031871,0.9,0.2,0.75,0.25
